id,corridor,event_cause,priority,target,hour,day_of_week,month,is_weekend,corridor_encoded,event_cause_encoded,requires_road_closure,events_in_corridor_last_2hrs,latitude,longitude,created_date,closed_datetime
FKID002710,Mysore Road,vehicle_breakdown,High,1,19,5,3,1,10,14,0,0,12.9594033,77.5556832,2024-03-23 19:25:45.753322+00,2024-03-23 19:46:38.389383+00
FKID002714,Mysore Road,vehicle_breakdown,High,1,19,5,3,1,10,14,0,1,12.9559433,77.5458728,2024-03-23 19:59:14.829508+00,
FKID002768,Mysore Road,vehicle_breakdown,High,1,0,6,3,1,10,14,0,0,12.9528787,77.5416099,2024-03-24 00:25:06.034398+00,2024-03-24 00:33:12.619856+00
FKID002823,Mysore Road,vehicle_breakdown,High,1,7,6,3,1,10,14,0,0,12.9711709,77.6054721,2024-03-24 07:51:17.72875+00,2024-03-24 09:23:10.500779+00
FKID002852,Mysore Road,pot_holes,High,1,19,6,3,1,10,7,0,0,12.9611104,77.5592177,2024-03-24 19:57:33.341252+00,
FKID002857,Mysore Road,vehicle_breakdown,High,1,20,6,3,1,10,14,0,1,12.9706314,77.6048719,2024-03-24 20:40:50.119751+00,2024-03-24 21:14:30.929142+00
FKID002863,Mysore Road,others,High,1,21,6,3,1,10,6,0,2,12.9641078,77.5704276,2024-03-24 21:53:02.868267+00,
FKID002890,Mysore Road,others,High,1,23,6,3,1,10,6,0,1,12.95398815,77.54367565,2024-03-24 23:25:18.225481+00,2024-03-24 23:41:24.531735+00
FKID002910,Mysore Road,vehicle_breakdown,High,1,2,0,3,0,10,14,0,0,12.9453543,77.5279203,2024-03-25 02:25:15.691173+00,2024-03-25 02:55:11.230487+00
FKID002923,Mysore Road,vehicle_breakdown,High,1,6,0,3,0,10,14,0,0,12.946838,77.5325366,2024-03-25 06:38:18.137054+00,
FKID002973,Mysore Road,vehicle_breakdown,High,1,22,0,3,0,10,14,0,0,12.9576608,77.5525713,2024-03-25 22:40:34.89361+00,
FKID003000,Mysore Road,water_logging,High,1,4,1,3,0,10,16,1,0,12.9639847,77.581597,2024-03-26 04:44:22.292084+00,2024-03-26 06:30:38.649932+00
FKID003003,Mysore Road,water_logging,High,1,4,1,3,0,10,16,1,1,12.9640463,77.5817789,2024-03-26 04:45:43.739017+00,2024-03-26 06:02:37.766508+00
FKID003001,Mysore Road,water_logging,High,1,4,1,3,0,10,16,0,2,12.9719445,77.6068851,2024-03-26 04:48:13.479688+00,
FKID003006,Mysore Road,water_logging,High,1,4,1,3,0,10,16,0,3,12.967788,77.5745468,2024-03-26 04:52:53.843836+00,2024-03-26 05:13:38.01836+00
FKID003027,Mysore Road,water_logging,High,1,5,1,3,0,10,16,1,4,12.9634044,77.567458,2024-03-26 05:17:02.981399+00,2024-04-03 01:27:03.660617+00
FKID003019,Mysore Road,water_logging,High,1,5,1,3,0,10,16,0,5,12.9710291,77.6046979,2024-03-26 05:24:02.41572+00,
FKID003024,Mysore Road,water_logging,High,1,5,1,3,0,10,16,0,6,12.9708832,77.6047263,2024-03-26 05:30:52.617169+00,2024-03-26 10:55:09.445609+00
FKID003086,Mysore Road,vehicle_breakdown,High,1,20,1,3,0,10,14,0,0,12.9586313,77.554831,2024-03-26 20:11:28.975378+00,
FKID003080,Mysore Road,vehicle_breakdown,High,1,20,1,3,0,10,14,0,1,12.9629289,77.5953757,2024-03-26 21:01:04.182503+00,2024-03-26 21:25:27.35097+00
FKID003077,Mysore Road,water_logging,High,1,21,1,3,0,10,16,0,2,12.9719712,77.606905,2024-03-26 21:09:00.141582+00,
FKID003095,Mysore Road,vehicle_breakdown,High,1,23,1,3,0,10,14,0,0,12.9662054,77.586928,2024-03-26 23:53:20.802876+00,2024-03-26 23:58:37.516902+00
FKID003096,Mysore Road,vehicle_breakdown,High,1,23,1,3,0,10,14,0,1,12.9363838,77.5177104,2024-03-26 23:56:49.387144+00,2024-03-27 00:54:57.323489+00
FKID003125,Mysore Road,vehicle_breakdown,High,1,6,2,3,0,10,14,0,0,12.9563433,77.5476767,2024-03-27 06:26:42.7549+00,
FKID003144,Mysore Road,vehicle_breakdown,High,1,21,2,3,0,10,14,0,0,12.9641668,77.5800257,2024-03-27 21:20:04.849311+00,
FKID003149,Mysore Road,vehicle_breakdown,High,1,21,2,3,0,10,14,0,1,12.9640277,77.583566,2024-03-27 21:31:04.789385+00,
FKID003135,Mysore Road,vehicle_breakdown,High,1,21,2,3,0,10,14,0,2,12.9572691,77.5518103,2024-03-27 21:32:20.599382+00,
FKID003157,Mysore Road,vehicle_breakdown,High,1,3,3,3,0,10,14,0,0,12.966984,77.5949181,2024-03-28 03:41:01.14806+00,2024-03-28 03:56:10.601799+00
FKID003174,Mysore Road,vehicle_breakdown,High,1,6,3,3,0,10,14,0,0,12.9615183,77.5606438,2024-03-28 06:12:23.429933+00,
FKID003226,Mysore Road,pot_holes,High,1,2,4,3,0,10,7,0,0,12.9726308,77.5947472,2024-03-29 02:34:24.901941+00,2024-04-07 03:02:59.994251+00
FKID003286,Mysore Road,vehicle_breakdown,High,1,6,4,3,0,10,14,0,0,12.9585228,77.5552284,2024-03-29 06:05:41.148802+00,
FKID003234,Mysore Road,water_logging,High,1,6,4,3,0,10,16,1,1,12.9675599,77.5744837,2024-03-29 06:31:57.230417+00,
FKID003243,Mysore Road,water_logging,High,1,6,4,3,0,10,16,0,2,12.9719162,77.606886,2024-03-29 06:52:26.053452+00,
FKID003253,Mysore Road,water_logging,High,1,6,4,3,0,10,16,0,3,12.9719161,77.606934,2024-03-29 07:01:49.316688+00,
FKID003252,Mysore Road,water_logging,High,1,6,4,3,0,10,16,1,4,12.9634616,77.5675385,2024-03-29 07:00:26.93318+00,2024-04-03 01:27:01.008087+00
FKID003261,Mysore Road,tree_fall,High,1,7,4,3,0,10,13,1,5,12.9671343,77.6078962,2024-03-29 07:09:28.539407+00,2024-03-29 10:13:11.98949+00
FKID003271,Mysore Road,tree_fall,High,1,7,4,3,0,10,13,1,6,12.96147,77.5842333,2024-03-29 07:18:08.741138+00,2024-03-30 19:19:09.273019+00
FKID003269,Mysore Road,water_logging,High,1,7,4,3,0,10,16,0,7,12.9642667,77.5803218,2024-03-29 07:18:43.826688+00,2024-03-29 21:19:06.512178+00
FKID003279,Mysore Road,water_logging,High,1,7,4,3,0,10,16,0,8,12.9683049,77.5948477,2024-03-29 07:30:43.973582+00,
FKID003304,Mysore Road,road_conditions,High,1,18,4,3,0,10,11,1,0,12.9612896,77.5866306,2024-03-29 18:50:44.849661+00,2024-04-01 00:32:25.7741+00
FKID003308,Mysore Road,vehicle_breakdown,High,1,20,4,3,0,10,14,0,1,12.9022996,77.4696539,2024-03-29 20:34:59.243283+00,
FKID003317,Mysore Road,tree_fall,High,1,20,4,3,0,10,13,0,1,12.9669358,77.6077179,2024-03-29 20:55:47.239715+00,2024-04-10 22:50:43.106495+00
FKID003318,Mysore Road,others,High,1,21,4,3,0,10,6,0,2,12.9664907,77.5870892,2024-03-29 21:11:48.821823+00,
FKID003351,Mysore Road,vehicle_breakdown,High,1,21,4,3,0,10,14,0,3,12.9640051,77.5832514,2024-03-29 21:21:52.135164+00,
FKID003371,Mysore Road,vehicle_breakdown,High,1,3,5,3,1,10,14,0,0,12.9666687,77.6090795,2024-03-30 03:05:17.083753+00,
FKID003385,Mysore Road,vehicle_breakdown,High,1,6,5,3,1,10,14,0,0,12.9565483,77.5486683,2024-03-30 06:10:18.239671+00,
FKID003377,Mysore Road,vehicle_breakdown,High,1,6,5,3,1,10,14,0,1,12.9565483,77.5486683,2024-03-30 06:10:18.827164+00,
FKID003379,Mysore Road,vehicle_breakdown,High,1,7,5,3,1,10,14,0,2,12.9719637,77.5943012,2024-03-30 07:29:39.680065+00,
FKID003382,Mysore Road,vehicle_breakdown,High,1,8,5,3,1,10,14,0,1,12.956958,77.5502136,2024-03-30 08:42:34.585269+00,
FKID003406,Mysore Road,vehicle_breakdown,High,1,19,5,3,1,10,14,0,0,12.9365315,77.5172194,2024-03-30 19:11:36.606988+00,
FKID003395,Mysore Road,vehicle_breakdown,High,1,19,5,3,1,10,14,0,1,12.9531369,77.5417503,2024-03-30 19:51:01.954659+00,2024-03-30 21:27:10.221132+00
FKID003410,Mysore Road,water_logging,High,1,22,5,3,1,10,16,0,0,12.9633163,77.5824488,2024-03-30 22:04:13.738849+00,2024-04-16 01:17:28.872683+00
FKID003433,Mysore Road,vehicle_breakdown,High,1,22,5,3,1,10,14,0,1,12.9640323,77.5830801,2024-03-30 22:22:45.016388+00,
FKID003441,Mysore Road,others,High,1,2,6,3,1,10,6,0,0,12.9649206,77.597051,2024-03-31 02:54:33.675012+00,
FKID003455,Mysore Road,vehicle_breakdown,High,1,2,6,3,1,10,14,0,1,12.9712033,77.594185,2024-03-31 02:54:26.951691+00,
FKID003448,Mysore Road,vehicle_breakdown,High,1,4,6,3,1,10,14,0,2,12.9729058,77.602576,2024-03-31 04:02:50.326745+00,
FKID003460,Mysore Road,vehicle_breakdown,High,1,7,6,3,1,10,14,0,0,12.9606801,77.5571296,2024-03-31 07:50:02.25959+00,
FKID003474,Mysore Road,vehicle_breakdown,High,1,18,6,3,1,10,14,0,0,12.9525274,77.541373,2024-03-31 18:47:28.477078+00,
FKID003481,Mysore Road,vehicle_breakdown,High,1,21,6,3,1,10,14,0,0,12.93861,77.52219,2024-03-31 21:44:02.021283+00,
FKID003476,Mysore Road,vehicle_breakdown,High,1,22,6,3,1,10,14,0,1,12.958377,77.5550049,2024-03-31 22:25:00.982912+00,2024-03-31 22:37:47.739634+00
FKID003489,Mysore Road,vehicle_breakdown,High,1,0,0,4,0,10,14,0,0,12.9676337,77.6000244,2024-04-01 00:40:07.704891+00,
FKID003488,Mysore Road,congestion,High,1,1,0,4,0,10,3,0,1,12.9394579,77.5231551,2024-04-01 01:25:31.183346+00,
FKID003514,Mysore Road,vehicle_breakdown,High,1,21,0,4,0,10,14,0,0,12.9536622,77.5423104,2024-04-01 21:13:52.366079+00,
FKID003522,Mysore Road,vehicle_breakdown,High,1,23,0,4,0,10,14,0,0,12.9495648,77.5368611,2024-04-01 23:42:07.535618+00,
FKID003542,Mysore Road,vehicle_breakdown,High,1,6,1,4,0,10,14,0,0,12.9679885,77.5882273,2024-04-02 06:07:59.171011+00,2024-04-02 06:52:37.484013+00
FKID003553,Mysore Road,vehicle_breakdown,High,1,6,1,4,0,10,14,0,1,12.9661497,77.5874534,2024-04-02 06:19:04.793697+00,
FKID003552,Mysore Road,vehicle_breakdown,High,1,7,1,4,0,10,14,0,2,12.9666084,77.5739023,2024-04-02 07:35:34.414865+00,2024-04-02 08:07:38.554634+00
FKID003551,Mysore Road,vehicle_breakdown,High,1,8,1,4,0,10,14,0,1,12.9623636,77.5645703,2024-04-02 08:49:38.242709+00,
FKID003554,Mysore Road,vehicle_breakdown,High,1,8,1,4,0,10,14,0,2,12.9698153,77.5873976,2024-04-02 08:59:22.384657+00,2024-04-02 10:08:58.662591+00
FKID003562,Mysore Road,vehicle_breakdown,High,1,19,1,4,0,10,14,0,0,12.91263873,77.48523704,2024-04-02 19:03:37.136167+00,2024-04-02 19:40:04.746157+00
FKID003574,Mysore Road,vehicle_breakdown,High,1,20,1,4,0,10,14,0,1,12.9602493,77.5567474,2024-04-02 20:04:12.775471+00,
FKID003577,Mysore Road,public_event,High,1,22,1,4,0,10,10,0,0,12.9718847,77.6068766,2024-04-02 22:53:15.597191+00,
FKID003593,Mysore Road,vehicle_breakdown,High,1,1,2,4,0,10,14,1,0,12.9604335,77.5592518,2024-04-03 01:26:35.536617+00,
FKID003594,Mysore Road,vehicle_breakdown,High,1,3,2,4,0,10,14,0,0,12.9726633,77.5947383,2024-04-03 03:36:34.877419+00,2024-04-03 05:27:10.271852+00
FKID003598,Mysore Road,vehicle_breakdown,High,1,4,2,4,0,10,14,0,1,12.96447,77.5742107,2024-04-03 04:59:39.207053+00,
FKID003596,Mysore Road,vehicle_breakdown,High,1,4,2,4,0,10,14,0,2,12.9645696,77.57401,2024-04-03 05:00:56.551193+00,2024-04-03 05:41:42.377186+00
FKID003631,Mysore Road,water_logging,High,1,7,2,4,0,10,16,0,0,12.9634233,77.5675933,2024-04-03 07:26:20.972008+00,2024-04-03 08:05:41.698565+00
FKID003661,Mysore Road,vehicle_breakdown,High,1,9,2,4,0,10,14,0,0,12.9666051,77.5872379,2024-04-03 09:35:34.542054+00,
FKID003710,Mysore Road,vehicle_breakdown,High,1,20,2,4,0,10,14,0,0,12.9650958,77.5840776,2024-04-03 21:00:12.178156+00,
FKID003684,Mysore Road,vehicle_breakdown,High,1,21,2,4,0,10,14,0,1,12.9664808,77.5871217,2024-04-03 21:06:53.154439+00,2024-04-03 21:54:40.166099+00
FKID003708,Mysore Road,vehicle_breakdown,High,1,21,2,4,0,10,14,0,2,12.957204,77.5522497,2024-04-03 21:19:21.026315+00,
FKID003683,Mysore Road,water_logging,High,1,21,2,4,0,10,16,0,3,12.9641033,77.5825436,2024-04-03 21:19:38.451051+00,2024-04-11 05:20:47.560583+00
FKID003713,Mysore Road,vehicle_breakdown,High,1,21,2,4,0,10,14,0,4,12.95385622,77.54328959,2024-04-03 21:22:24.14358+00,
FKID003720,Mysore Road,vehicle_breakdown,High,1,23,2,4,0,10,14,0,0,12.9639479,77.5839256,2024-04-03 23:57:16.593603+00,
FKID003751,Mysore Road,vehicle_breakdown,High,1,6,3,4,0,10,14,0,0,12.9365181,77.5179052,2024-04-04 06:22:01.989474+00,
FKID003747,Mysore Road,vehicle_breakdown,High,1,10,3,4,0,10,14,0,0,12.9543734,77.5441065,2024-04-04 10:01:36.854703+00,2024-04-04 10:03:08.042273+00
FKID003767,Mysore Road,vehicle_breakdown,High,1,23,3,4,0,10,14,0,0,12.9365169,77.5179384,2024-04-05 00:00:58.312048+00,
FKID003780,Mysore Road,vehicle_breakdown,High,1,1,4,4,0,10,14,0,1,12.9680124,77.5924224,2024-04-05 01:23:10.9626+00,
FKID003773,Mysore Road,vehicle_breakdown,High,1,1,4,4,0,10,14,1,2,12.9642872,77.5855534,2024-04-05 01:39:55.890659+00,
FKID003776,Mysore Road,vehicle_breakdown,High,1,1,4,4,0,10,14,0,3,12.9644827,77.5855641,2024-04-05 02:00:13.078513+00,2024-04-05 03:15:13.839096+00
FKID003786,Mysore Road,vehicle_breakdown,High,1,6,4,4,0,10,14,0,0,12.9681141,77.5873478,2024-04-05 06:18:33.521813+00,2024-04-05 06:26:57.408836+00
FKID003847,Mysore Road,vehicle_breakdown,High,1,17,4,4,0,10,14,0,0,12.964882,77.5924515,2024-04-05 17:24:09.987145+00,
FKID003850,Mysore Road,vehicle_breakdown,High,1,18,4,4,0,10,14,0,1,12.9530009,77.5416403,2024-04-05 18:30:24.905356+00,
FKID003877,Mysore Road,vehicle_breakdown,High,1,1,5,4,1,10,14,0,0,12.9480688,77.5349619,2024-04-06 01:21:37.096249+00,2024-04-06 01:45:24.927248+00
FKID003894,Mysore Road,vehicle_breakdown,High,1,4,5,4,1,10,14,0,0,12.9666429,77.6085336,2024-04-06 04:50:20.228449+00,2024-04-06 05:47:30.126141+00
FKID003895,Mysore Road,vehicle_breakdown,High,1,5,5,4,1,10,14,0,1,12.9649958,77.5967913,2024-04-06 05:06:32.900647+00,
FKID003957,Mysore Road,vehicle_breakdown,High,1,5,5,4,1,10,14,0,2,12.9650153,77.5967888,2024-04-06 05:11:25.263499+00,
FKID003915,Mysore Road,water_logging,High,1,6,5,4,1,10,16,0,3,12.9640628,77.5699987,2024-04-06 06:44:44.593492+00,
FKID003912,Mysore Road,water_logging,High,1,6,5,4,1,10,16,1,4,12.9676097,77.5745054,2024-04-06 06:43:24.505415+00,2024-04-06 07:16:37.981198+00
FKID003916,Mysore Road,water_logging,High,1,6,5,4,1,10,16,0,5,12.9573187,77.5521046,2024-04-06 06:44:21.095214+00,
FKID003918,Mysore Road,water_logging,High,1,6,5,4,1,10,16,1,6,12.9572507,77.5521754,2024-04-06 06:47:14.52337+00,2024-04-06 10:19:59.394281+00
FKID003925,Mysore Road,water_logging,High,1,6,5,4,1,10,16,0,7,12.9641569,77.5698552,2024-04-06 06:47:24.984135+00,2024-04-07 23:40:25.723997+00
FKID003927,Mysore Road,water_logging,High,1,6,5,4,1,10,16,1,7,12.9641078,77.581529,2024-04-06 06:54:54.870132+00,2024-04-06 06:55:14.608449+00
FKID003928,Mysore Road,water_logging,High,1,6,5,4,1,10,16,1,8,12.96399,77.5816104,2024-04-06 06:56:09.358749+00,2024-04-06 08:37:47.39696+00
FKID003952,Mysore Road,water_logging,High,1,7,5,4,1,10,16,0,7,12.9718029,77.595009,2024-04-06 07:10:05.076228+00,2024-04-10 05:10:54.096404+00
FKID003950,Mysore Road,water_logging,High,1,7,5,4,1,10,16,0,8,12.9718029,77.595009,2024-04-06 07:10:04.498441+00,2024-04-10 05:10:51.626599+00
FKID003942,Mysore Road,water_logging,High,1,7,5,4,1,10,16,1,9,12.9639906,77.5821037,2024-04-06 07:11:13.800642+00,2024-04-06 07:41:51.513376+00
FKID003951,Mysore Road,water_logging,High,1,7,5,4,1,10,16,0,10,12.9524702,77.5414034,2024-04-06 07:19:06.877601+00,2024-04-06 07:33:18.989797+00
FKID003960,Mysore Road,water_logging,High,1,7,5,4,1,10,16,0,11,12.9717043,77.5949667,2024-04-06 07:25:52.064271+00,
FKID004020,Mysore Road,vehicle_breakdown,High,1,23,5,4,1,10,14,0,0,12.9640674,77.5855008,2024-04-06 23:40:27.367568+00,2024-04-07 01:05:38.505334+00
FKID004023,Mysore Road,tree_fall,High,1,0,6,4,1,10,13,0,1,12.9662734,77.6066971,2024-04-07 00:08:50.886072+00,
FKID004029,Mysore Road,vehicle_breakdown,High,1,0,6,4,1,10,14,0,2,12.9380928,77.5214674,2024-04-07 00:20:01.770129+00,
FKID004030,Mysore Road,others,High,1,0,6,4,1,10,6,1,3,12.9118524,77.4858155,2024-04-07 00:59:01.261738+00,2024-04-07 06:04:14.281374+00
FKID004045,Mysore Road,vehicle_breakdown,High,1,2,6,4,1,10,14,0,1,12.9649488,77.5991014,2024-04-07 02:25:15.172424+00,
FKID004058,Mysore Road,pot_holes,High,1,5,6,4,1,10,7,0,0,12.9359306,77.5147596,2024-04-07 05:50:13.445761+00,
FKID004061,Mysore Road,vehicle_breakdown,High,1,6,6,4,1,10,14,0,1,12.9637362,77.584069,2024-04-07 06:09:18.903635+00,2024-04-07 07:44:02.831777+00
FKID004075,Mysore Road,vehicle_breakdown,High,1,8,6,4,1,10,14,1,0,12.9582039,77.5542816,2024-04-07 08:30:15.411365+00,
FKID004095,Mysore Road,vehicle_breakdown,High,1,18,6,4,1,10,14,0,0,12.9373293,77.5206419,2024-04-07 18:46:26.267752+00,
FKID004086,Mysore Road,vehicle_breakdown,High,1,19,6,4,1,10,14,0,1,12.9603222,77.5572047,2024-04-07 19:21:25.781761+00,2024-04-07 20:09:02.72586+00
FKID004101,Mysore Road,pot_holes,High,1,23,6,4,1,10,7,0,0,12.9673114,77.5887387,2024-04-07 23:29:44.438459+00,
FKID004399,Bellary Road 1,vehicle_breakdown,High,1,23,3,11,0,2,14,0,0,12.9988243,77.5843343,2023-11-09 23:20:19.620514+00,
FKID005199,Bellary Road 1,vehicle_breakdown,High,1,3,4,11,0,2,14,0,0,13.033575,77.58831,2023-11-10 03:35:41.923039+00,2023-11-10 04:57:04.724025+00
FKID004417,Bellary Road 1,vehicle_breakdown,High,1,21,4,11,0,2,14,0,0,13.0296745,77.5871846,2023-11-10 21:10:53.273865+00,
FKID005203,Bellary Road 1,vehicle_breakdown,High,1,20,5,11,1,2,14,0,0,13.03656,77.5894167,2023-11-11 20:36:20.406147+00,
FKID004440,Bellary Road 1,vehicle_breakdown,High,1,20,5,11,1,2,14,0,1,13.0365267,77.589335,2023-11-11 20:41:57.644848+00,2023-11-11 22:03:54.119523+00
FKID005831,Bellary Road 1,vehicle_breakdown,High,1,21,5,11,1,2,14,0,2,13.0180751,77.5835767,2023-11-11 21:46:02.307547+00,2023-11-11 23:38:46.027848+00
FKID004453,Bellary Road 1,vehicle_breakdown,High,1,0,6,11,1,2,14,0,0,13.0251867,77.5853333,2023-11-12 00:56:24.014598+00,
FKID004455,Bellary Road 1,vehicle_breakdown,High,1,4,6,11,1,2,14,0,0,13.022067,77.5845037,2023-11-12 04:57:52.143509+00,
FKID004459,Bellary Road 1,accident,High,1,8,6,11,1,2,2,0,0,13.0281652,77.586313,2023-11-12 08:33:45.504564+00,
FKID004465,Bellary Road 1,vehicle_breakdown,High,1,22,6,11,1,2,14,0,0,12.998546,77.5839304,2023-11-12 22:16:18.728125+00,
FKID004468,Bellary Road 1,vehicle_breakdown,High,1,23,6,11,1,2,14,0,1,13.0496095,77.5932886,2023-11-12 23:11:33.973379+00,
FKID004484,Bellary Road 1,vehicle_breakdown,High,1,7,0,11,0,2,14,0,0,13.0230345,77.5844505,2023-11-13 07:38:48.561151+00,
FKID004497,Bellary Road 1,accident,High,1,20,0,11,0,2,2,0,0,12.9968495,77.5847935,2023-11-13 20:53:16.705792+00,2023-11-13 22:05:38.534558+00
FKID005207,Bellary Road 1,vehicle_breakdown,High,1,21,0,11,0,2,14,0,1,13.0231313,77.5848147,2023-11-13 21:32:45.157706+00,
FKID004504,Bellary Road 1,vehicle_breakdown,High,1,1,1,11,0,2,14,0,0,13.0014389,77.5838218,2023-11-14 01:57:07.91844+00,
FKID005914,Bellary Road 1,vehicle_breakdown,High,1,0,2,11,0,2,14,0,0,13.0458928,77.5915999,2023-11-15 00:18:09.32484+00,
FKID005214,Bellary Road 1,vehicle_breakdown,High,1,7,2,11,0,2,14,0,0,13.0249001,77.585098,2023-11-15 07:26:54.097504+00,2023-11-15 07:40:13.139359+00
FKID004606,Bellary Road 1,vehicle_breakdown,High,1,1,4,11,0,2,14,0,0,13.021378,77.5842667,2023-11-17 01:12:25.337444+00,2023-11-17 01:44:11.794429+00
FKID005220,Bellary Road 1,vehicle_breakdown,High,1,5,4,11,0,2,14,0,0,13.0343216,77.5887073,2023-11-17 05:38:25.487444+00,
FKID005221,Bellary Road 1,vehicle_breakdown,High,1,5,4,11,0,2,14,0,1,13.03398,77.5880117,2023-11-17 05:39:34.311214+00,2023-11-17 06:15:17.844277+00
FKID005224,Bellary Road 1,pot_holes,High,1,21,4,11,0,2,7,0,0,12.9934135,77.5848744,2023-11-17 21:53:26.214985+00,
FKID004615,Bellary Road 1,others,High,1,22,4,11,0,2,6,0,1,12.9911376,77.5855515,2023-11-17 22:11:47.110613+00,2023-11-18 05:42:39.372169+00
FKID006027,Bellary Road 1,vehicle_breakdown,High,1,4,5,11,1,2,14,0,0,13.014764,77.5823588,2023-11-18 04:25:24.799773+00,
FKID006028,Bellary Road 1,vehicle_breakdown,High,1,4,5,11,1,2,14,0,1,13.0976265,77.5918504,2023-11-18 04:37:34.434359+00,
FKID004627,Bellary Road 1,vehicle_breakdown,High,1,5,5,11,1,2,14,0,2,12.9987004,77.584156,2023-11-18 05:06:08.539241+00,2023-11-18 06:37:57.930786+00
FKID006034,Bellary Road 1,vehicle_breakdown,High,1,7,5,11,1,2,14,0,0,13.0147261,77.5839062,2023-11-18 07:44:28.64873+00,2023-11-18 09:59:45.56779+00
FKID006038,Bellary Road 1,others,High,1,19,5,11,1,2,6,0,0,12.9858483,77.5894331,2023-11-18 19:23:30.278751+00,2023-11-18 19:50:42.31075+00
FKID006041,Bellary Road 1,vehicle_breakdown,High,1,20,5,11,1,2,14,0,1,13.0170676,77.5844418,2023-11-18 20:48:36.981191+00,
FKID004647,Bellary Road 1,vehicle_breakdown,High,1,22,5,11,1,2,14,0,1,13.0200175,77.5837123,2023-11-18 22:06:12.133644+00,2023-11-18 22:43:54.203124+00
FKID006056,Bellary Road 1,vehicle_breakdown,High,1,1,6,11,1,2,14,0,0,13.0143705,77.5836467,2023-11-19 01:49:56.136966+00,
FKID004663,Bellary Road 1,vehicle_breakdown,High,1,2,6,11,1,2,14,0,1,13.02339,77.5848618,2023-11-19 02:22:14.383886+00,
FKID004660,Bellary Road 1,others,High,1,2,6,11,1,2,6,0,2,13.03221,77.58787,2023-11-19 02:47:31.800975+00,2023-11-19 05:51:37.428214+00
FKID004928,Bellary Road 1,road_conditions,High,1,5,6,11,1,2,11,1,0,13.0294773,77.5865918,2023-11-19 05:11:06.025145+00,2023-11-27 22:27:29.802994+00
FKID004668,Bellary Road 1,others,High,1,6,6,11,1,2,6,0,1,13.0366858,77.5901,2023-11-19 06:46:35.530701+00,
FKID004669,Bellary Road 1,others,High,1,6,6,11,1,2,6,0,2,13.0384993,77.5895607,2023-11-19 06:47:42.984163+00,
FKID006064,Bellary Road 1,vehicle_breakdown,High,1,9,6,11,1,2,14,0,0,12.9610467,77.5272883,2023-11-19 09:10:11.956769+00,
FKID004685,Bellary Road 1,vehicle_breakdown,High,1,20,6,11,1,2,14,1,0,13.0493864,77.5942175,2023-11-19 20:11:53.663269+00,2023-11-19 21:33:06.946517+00
FKID004687,Bellary Road 1,vehicle_breakdown,High,1,21,6,11,1,2,14,0,1,12.9961799,77.5848005,2023-11-19 21:11:38.156125+00,2023-11-19 22:32:46.881459+00
FKID006078,Bellary Road 1,vehicle_breakdown,High,1,1,0,11,0,2,14,0,0,13.0145669,77.58389955,2023-11-20 01:20:03.002865+00,2023-11-20 02:20:23.986443+00
FKID005231,Bellary Road 1,vehicle_breakdown,High,1,20,0,11,0,2,14,0,0,13.0097673,77.5837359,2023-11-20 20:50:22.983321+00,2023-11-20 21:05:06.646731+00
FKID004723,Bellary Road 1,vehicle_breakdown,High,1,23,0,11,0,2,14,0,0,12.9971467,77.5839069,2023-11-20 23:05:00.344295+00,
FKID004718,Bellary Road 1,vehicle_breakdown,High,1,23,0,11,0,2,14,0,1,12.99715,77.5839086,2023-11-20 23:07:28.622488+00,
FKID006123,Bellary Road 1,vehicle_breakdown,High,1,19,1,11,0,2,14,0,0,13.0145624,77.5840694,2023-11-21 19:38:54.958657+00,
FKID006125,Bellary Road 1,vehicle_breakdown,High,1,19,1,11,0,2,14,0,1,13.0146181,77.5844666,2023-11-21 19:40:11.131372+00,
FKID005234,Bellary Road 1,others,High,1,0,2,11,0,2,6,0,0,13.0040366,77.5835459,2023-11-22 00:58:01.334144+00,2023-11-22 23:31:42.48369+00
FKID004754,Bellary Road 1,vehicle_breakdown,High,1,3,2,11,0,2,14,0,0,13.0261088,77.5854506,2023-11-22 03:39:14.220817+00,2023-11-22 04:39:46.629281+00
FKID005237,Bellary Road 1,vehicle_breakdown,High,1,6,2,11,0,2,14,0,0,13.0326393,77.5877578,2023-11-22 06:58:40.03078+00,2023-11-22 07:40:09.028077+00
FKID006158,Bellary Road 1,vehicle_breakdown,High,1,10,2,11,0,2,14,0,0,13.0104838,77.5837612,2023-11-22 10:55:18.027808+00,
FKID006180,Bellary Road 1,vehicle_breakdown,High,1,4,3,11,0,2,14,0,0,13.015132,77.5841563,2023-11-23 04:03:15.556911+00,2023-11-23 04:06:29.512777+00
FKID005241,Bellary Road 1,vehicle_breakdown,High,1,4,3,11,0,2,14,0,1,13.0365217,77.5893649,2023-11-23 04:12:58.687307+00,2023-11-23 04:34:50.331281+00
FKID004807,Bellary Road 1,vehicle_breakdown,High,1,7,3,11,0,2,14,0,0,13.0032385,77.5839711,2023-11-23 07:40:15.648579+00,
FKID004808,Bellary Road 1,vehicle_breakdown,High,1,7,3,11,0,2,14,0,1,13.0002741,77.5840717,2023-11-23 07:56:49.370718+00,2023-12-03 06:37:43.321472+00
